split,scene,family,condition,degradation,true_siting,base_kernel,mode,mae,psnr,edge_mae,smooth_mae,phase_px,phase_abs_px,alias_px,spread_delta_px,bleed_mass,ringing_mass
development,dev_00100_sine_misaligned,sine,misaligned,triangle,left,spline36,plain,0.0031515982022948573,34.857749396885346,0.03213829596595696,9.814920347361338e-09,0.009846959569557442,0.009846959569557442,0.06937260162719405,1.438671136636598,0.03506692855929335,2.785097985040574e-08
development,dev_00100_sine_misaligned,sine,misaligned,triangle,left,spline36,algo6,0.003115372606445565,34.85630142117921,0.031767357571273656,9.839866487752823e-09,0.04396449874938484,0.04396449874938484,0.07031790159460395,1.411065613113221,0.03466343944005314,2.927013805934361e-08
development,dev_00100_sine_misaligned,sine,misaligned,triangle,left,lanczos2,plain,0.0032854894073970297,34.47778659831714,0.034489096731363134,0.0,0.011171616250707141,0.011171616250707141,0.07288759650145327,1.5735808340454291,0.03655783880856775,4.026861417861212e-08
development,dev_00100_sine_misaligned,sine,misaligned,triangle,left,lanczos2,algo6,0.0032496431232915766,34.49060318574175,0.03404042365755664,4.344786118183817e-10,0.050713719881702236,0.050713719881702236,0.07387557031853441,1.5370714753983663,0.03615818139431732,3.07779936563401e-08
development,dev_00100_sine_misaligned,sine,misaligned,triangle,left,lanczos3,plain,0.00310335972456073,34.987510746429066,0.031382917816783686,9.643762106341974e-09,0.009402690800579053,0.009402690800579053,0.06987530449323939,1.3954412832854575,0.03452950469883425,2.723009813399542e-08
development,dev_00100_sine_misaligned,sine,misaligned,triangle,left,lanczos3,algo6,0.003070058932548622,34.98279846273692,0.031051440574845487,9.636832622899895e-09,0.04180580755869273,0.04180580755869273,0.07074813328176448,1.3723210045193432,0.03415865522055399,2.9713624999636696e-08
development,dev_00100_sine_misaligned,sine,misaligned,triangle,left,lanczos4,plain,0.0031565991188835228,35.01015815684166,0.03148076540338436,1.0501701451305832e-07,0.009104814607141562,0.009104814607141562,0.06861294445904145,1.385510342568397,0.03512144651973531,3.370500746227446e-08
development,dev_00100_sine_misaligned,sine,misaligned,triangle,left,lanczos4,algo6,0.003114994250660574,35.00775542676594,0.031071178317471918,1.0503433822166351e-07,0.04107161258301954,0.04107161258301954,0.06957133513851815,1.3608466077411367,0.03465702420189267,3.308412574586414e-08
development,dev_00100_sine_misaligned,sine,misaligned,triangle,left,jinc2,plain,0.0038197046733907812,33.79935960048168,0.0401068989874494,0.0,0.009907406224349422,0.009907406224349422,0.07211651548120557,1.8375633202850585,0.04250207829422185,3.831727164132255e-08
development,dev_00100_sine_misaligned,sine,misaligned,triangle,left,jinc2,algo6,0.003720902851828606,33.857397946114844,0.039006699378573796,5.32184328351702e-10,0.06342579322905315,0.06342579322905315,0.07409830375920011,1.7694753140979904,0.04140184238730442,2.9802322387695312e-08
development,dev_00100_sine_misaligned,sine,misaligned,triangle,left,jinc3,plain,0.0031454916694883908,34.804457931530024,0.03219598872087745,2.771793376831781e-12,0.009162649928925935,0.009162649928925935,0.07059035530485826,1.4338425798050054,0.03499822750953691,2.7496190298171272e-08
development,dev_00100_sine_misaligned,sine,misaligned,triangle,left,jinc3,algo6,0.003143061621912096,34.797344264072436,0.03206450915153948,3.4439532707134884e-10,0.0447813732866656,0.0447813732866656,0.07192171240808655,1.4131089152705119,0.03497118196849312,2.3770899999709358e-08
development,dev_00100_sine_misaligned,sine,misaligned,triangle,left,jinc4,plain,0.00357949123095779,34.56066226923225,0.03418502889006786,6.929483442079453e-13,0.008899954460971856,0.008899954460971856,0.07040876660387135,1.513546471980544,0.039829183591618425,1.977951753707159e-08
development,dev_00100_sine_misaligned,sine,misaligned,triangle,left,jinc4,algo6,0.0035041780204101954,34.573990234703416,0.03360170451196609,4.497234753909565e-10,0.04816150524755859,0.04816150524755859,0.07210459468373007,1.4789458179651456,0.03899112439137839,2.332741305941627e-08
development,dev_00100_sine_misaligned,sine,misaligned,bicubic,left,bilinear,plain,0.0037456140269738116,34.3492814244886,0.0390622750270441,0.0,0.010870244471745292,0.010870244471745292,0.0768097948834227,1.546287629901516,0.04167765452127371,0.0049192265474370545
development,dev_00100_sine_misaligned,sine,misaligned,bicubic,left,bilinear,algo6,0.0038016662386856086,34.37434367589592,0.039507583814632936,3.700344158070428e-10,0.05996747737502132,0.05996747737502132,0.07686958489045916,1.483411498421985,0.042300825095957235,0.006367170678762098
development,dev_00100_sine_misaligned,sine,misaligned,bicubic,left,bicubic_catrom,plain,0.003525772893616314,35.23375294261357,0.03650433359823745,1.1586096315156846e-09,0.008105030264089316,0.008105030264089316,0.07101710956274594,1.2131375179117383,0.03923055097194655,0.00868463623226576
development,dev_00100_sine_misaligned,sine,misaligned,bicubic,left,bicubic_catrom,algo6,0.0035655657896121844,35.21225923280851,0.036871506932497834,9.964597189710255e-10,0.04283945953755723,0.04283945953755723,0.07126676250562124,1.1876528445633288,0.039673255246487404,0.009317532514355012
development,dev_00100_sine_misaligned,sine,misaligned,bicubic,left,bicubic_sharp,plain,0.0034885058414060735,35.391188155362684,0.03605607809359277,1.673470251262188e-09,0.007624663213206111,0.007624663213206111,0.06767915547974047,1.1624270364420777,0.038815568356464304,0.009160879711132674
development,dev_00100_sine_misaligned,sine,misaligned,bicubic,left,bicubic_sharp,algo6,0.0035284172728281024,35.36596715445947,0.03642038468751707,1.52102161553644e-09,0.0403228954432319,0.0403228954432319,0.06815567632507041,1.1403166303491303,0.03925961158460095,0.009721059446400475
development,dev_00100_sine_misaligned,sine,misaligned,bicubic,left,bicubic_mitchell,plain,0.0037093807606091303,34.474083307012926,0.03845720894698735,4.129972131479354e-10,0.006556987312821674,0.006556987312821674,0.06816228086325894,1.5365666126513047,0.04127406903232137,0.005049170324734102
development,dev_00100_sine_misaligned,sine,misaligned,bicubic,left,bicubic_mitchell,algo6,0.0037599083748205233,34.48996374968468,0.03887781698202681,5.626740554968516e-10,0.056551465577066265,0.056551465577066265,0.06910812902423337,1.4773436459872926,0.04183599370576087,0.006394662400929346
development,dev_00100_sine_misaligned,sine,misaligned,bicubic,left,spline16,plain,0.003492005151205863,35.391559866591244,0.036078106986462355,2.2361443067590394e-09,0.007648074147927326,0.007648074147927326,0.06816726012854821,1.160579434091858,0.03885427729359695,0.00922969889472283
development,dev_00100_sine_misaligned,sine,misaligned,bicubic,left,spline16,algo6,0.0035324931807832922,35.36624388416192,0.03645055229398644,2.079537980968044e-09,0.040306388062225876,0.040306388062225876,0.06855378563855592,1.1384478440670371,0.039304733653331085,0.009785541837724546
development,dev_00100_sine_misaligned,sine,misaligned,bicubic,left,spline36,plain,0.003458402559164748,35.66182333687843,0.03472873539494631,7.768366707577592e-08,0.006463326279120781,0.006463326279120781,0.06584177458803628,1.0859949172384165,0.03846877482941463,0.009011421901439982
development,dev_00100_sine_misaligned,sine,misaligned,bicubic,left,spline36,algo6,0.003498871497917591,35.628543894516994,0.03514476868024628,7.756101521885111e-08,0.0361720447724738,0.0361720447724738,0.06632890675384567,1.068420008640355,0.03891895726944009,0.009593493360582562
development,dev_00100_sine_misaligned,sine,misaligned,bicubic,left,lanczos2,plain,0.0035284358825333428,35.23673367741885,0.03653060669915119,9.340943679923103e-10,0.008187124526394621,0.008187124526394621,0.06979386570850966,1.2138503347284468,0.03926024590397165,0.008676911316191157
development,dev_00100_sine_misaligned,sine,misaligned,bicubic,left,lanczos2,algo6,0.003566570044191588,35.21543572231677,0.03688035524031702,8.086707176906722e-10,0.042895150603141786,0.042895150603141786,0.07029554426771265,1.1880883936522977,0.03968449868261814,0.009303953221422575
development,dev_00100_sine_misaligned,sine,misaligned,bicubic,left,lanczos3,plain,0.0034415865727417663,35.7990251153991,0.03421014672820937,1.054251610877968e-07,0.005905763027122772,0.005905763027122772,0.0660937780070147,1.0445943955247745,0.03827796597033739,0.009250828602706037
development,dev_00100_sine_misaligned,sine,misaligned,bicubic,left,lanczos3,algo6,0.0034781007173616606,35.76466958040727,0.03459365857426227,1.0532399062954244e-07,0.034056072106198154,0.034056072106198154,0.06654059544475112,1.0295586563695551,0.03868420009634325,0.009781388083605893
development,dev_00100_sine_misaligned,sine,misaligned,bicubic,left,lanczos4,plain,0.0034941311548493947,35.855919927879285,0.03348861947258575,9.317016173597603e-07,0.0054484729898242835,0.0054484729898242835,0.06478171886011552,1.030877951886312,0.038790675501028694,0.00949936743182618
development,dev_00100_sine_misaligned,sine,misaligned,bicubic,left,lanczos4,algo6,0.0035371470152304875,35.818559205003716,0.03394249986013165,9.315595629491977e-07,0.03317729038493132,0.03317729038493132,0.06532899679887968,1.0154784728492119,0.039269504070814164,0.010136480515246234
development,dev_00100_sine_misaligned,sine,misaligned,bicubic,left,jinc2,plain,0.003743923775693553,34.586305200246855,0.03870537624470671,4.157690065247672e-12,0.006900107906642427,0.006900107906642427,0.06942265784163636,1.4742499063611267,0.04165852774998972,0.0064325826492027515
development,dev_00100_sine_misaligned,sine,misaligned,bicubic,left,jinc2,algo6,0.0037865251406298396,34.59043501211537,0.03906704525451503,3.437023787271409e-10,0.054449093162857676,0.054449093162857676,0.07073552992741891,1.422893940450625,0.04213214916221443,0.00753840280785447
development,dev_00100_sine_misaligned,sine,misaligned,bicubic,left,jinc3,plain,0.0037395700025728436,35.501250388276596,0.03709485536623853,4.6201637901720543e-08,0.005608548679418591,0.005608548679418591,0.06781833383336285,1.097726699697154,0.04158510225603268,0.011746998687851288
development,dev_00100_sine_misaligned,sine,misaligned,bicubic,left,jinc3,algo6,0.0037466390332607804,35.48239059378341,0.03712234770777979,4.612402768716926e-08,0.036826357915381316,0.036826357915381316,0.06863830897364827,1.083103140532694,0.041663727102180324,0.011858822500687979
development,dev_00100_sine_misaligned,sine,misaligned,bicubic,left,jinc4,plain,0.0038882032247339647,35.349232268466835,0.0358675279115806,1.8970722088678962e-06,0.005216217580272121,0.005216217580272121,0.06775027505646433,1.165269278709262,0.04301893416171273,0.00910621066023374
development,dev_00100_sine_misaligned,sine,misaligned,bicubic,left,jinc4,algo6,0.003915483359555775,35.32468666749708,0.03628409081249542,1.8971546697208568e-06,0.03962683100245008,0.03962683100245008,0.06887655888892004,1.1413192253190394,0.043322091833466574,0.009827756866191825
development,dev_00101_chevron_isoluminant,chevron,isoluminant,box,left,bilinear,plain,0.004168875175206832,32.375805130300535,0.04377318933967174,0.0,0.5003115784694375,0.5003115784694375,0.13645924595004313,1.6272765490684842,0.04633892664597148,3.849466641743978e-08
development,dev_00101_chevron_isoluminant,chevron,isoluminant,box,left,bilinear,algo6,0.004168875175206832,32.375805130300535,0.04377318933967174,0.0,0.5003115784694375,0.5003115784694375,0.13645924595004313,1.6272765490684842,0.04633892664597148,3.849466641743978e-08
development,dev_00101_chevron_isoluminant,chevron,isoluminant,box,left,bicubic_catrom,plain,0.003566616908354102,32.86149730805736,0.03740967691867679,0.0,0.5001921223475708,0.5001921223475708,0.12768250452099086,1.2255662081287393,0.03964455793833449,3.778508731297084e-08
development,dev_00101_chevron_isoluminant,chevron,isoluminant,box,left,bicubic_catrom,algo6,0.003566616908354102,32.86149730805736,0.03740967691867679,0.0,0.5001921223475708,0.5001921223475708,0.12768250452099086,1.2255662081287393,0.03964455793833449,3.778508731297084e-08
development,dev_00101_chevron_isoluminant,chevron,isoluminant,box,left,bicubic_sharp,plain,0.0034932668695257726,32.9350534819198,0.03661962150484518,0.0,0.5002686091560102,0.5002686091560102,0.1212169213436903,1.1688769616620074,0.03882923979489576,3.813987686520531e-08
development,dev_00101_chevron_isoluminant,chevron,isoluminant,box,left,bicubic_sharp,algo6,0.0034932668695257726,32.9350534819198,0.03661962150484518,0.0,0.5002686091560102,0.5002686091560102,0.1212169213436903,1.1688769616620074,0.03882923979489576,3.813987686520531e-08
development,dev_00101_chevron_isoluminant,chevron,isoluminant,box,left,bicubic_mitchell,plain,0.004140066488258019,32.50353995739307,0.04345345567045505,0.0,0.5002475071936617,0.5002475071936617,0.10835458513716839,1.6128993465838515,0.04601869239870991,2.9092743283226376e-08
development,dev_00101_chevron_isoluminant,chevron,isoluminant,box,left,bicubic_mitchell,algo6,0.004140066488258019,32.50353995739307,0.04345345567045505,0.0,0.5002475071936617,0.5002475071936617,0.10835458513716839,1.6128993465838515,0.04601869239870991,2.9092743283226376e-08
development,dev_00101_chevron_isoluminant,chevron,isoluminant,box,left,spline16,plain,0.003487176470106226,32.93708523610509,0.03655371372847834,0.0,0.5003086709631763,0.5003086709631763,0.12052420309280612,1.1677716912507008,0.03876154306566432,3.813987686520531e-08
development,dev_00101_chevron_isoluminant,chevron,isoluminant,box,left,spline16,algo6,0.003487176470106226,32.93708523610509,0.03655371372847834,0.0,0.5003086709631763,0.5003086709631763,0.12052420309280612,1.1677716912507008,0.03876154306566432,3.813987686520531e-08
development,dev_00101_chevron_isoluminant,chevron,isoluminant,box,left,spline36,plain,0.0035248222514232537,33.03033210989592,0.03587180325987339,1.0286818169766949e-08,0.5003248150272939,0.5003248150272939,0.11677994133393882,1.084895873968394,0.039176550472066515,2.7496190298171272e-08
development,dev_00101_chevron_isoluminant,chevron,isoluminant,box,left,spline36,algo6,0.0035248222514232537,33.03033210989592,0.03587180325987339,1.0286818169766949e-08,0.5003248150272939,0.5003248150272939,0.11677994133393882,1.084895873968394,0.039176550472066515,2.7496190298171272e-08
development,dev_00101_chevron_isoluminant,chevron,isoluminant,box,left,lanczos2,plain,0.0035707898348169907,32.864828379122606,0.03744961820603705,0.0,0.5002782005685964,0.5002782005685964,0.12531943079182073,1.226152777443609,0.039690938201688584,3.4059797014508927e-08
development,dev_00101_chevron_isoluminant,chevron,isoluminant,box,left,lanczos2,algo6,0.0035707898348169907,32.864828379122606,0.03744961820603705,0.0,0.5002782005685964,0.5002782005685964,0.12531943079182073,1.226152777443609,0.039690938201688584,3.4059797014508927e-08
development,dev_00101_chevron_isoluminant,chevron,isoluminant,box,left,lanczos3,plain,0.003512070331229523,33.07670341452125,0.0354645333958117,8.924481725054129e-09,0.5003016773713123,0.5003016773713123,0.11555101219784022,1.0420346699667284,0.03903289188054346,2.8028374626522972e-08
development,dev_00101_chevron_isoluminant,chevron,isoluminant,box,left,lanczos3,algo6,0.003512070331229523,33.07670341452125,0.0354645333958117,8.924481725054129e-09,0.5003016773713123,0.5003016773713123,0.11555101219784022,1.0420346699667284,0.03903289188054346,2.8028374626522972e-08
development,dev_00101_chevron_isoluminant,chevron,isoluminant,box,left,lanczos4,plain,0.003606797742967111,33.071751102625555,0.0358739648616046,3.293992319543447e-07,0.5003219355809735,0.5003219355809735,0.11466740388493096,1.0318216589477367,0.04006982725557117,3.113278320857457e-08
development,dev_00101_chevron_isoluminant,chevron,isoluminant,box,left,lanczos4,algo6,0.003606797742967111,33.071751102625555,0.0358739648616046,3.293992319543447e-07,0.5003219355809735,0.5003219355809735,0.11466740388493096,1.0318216589477367,0.04006982725557117,3.113278320857457e-08
development,dev_00101_chevron_isoluminant,chevron,isoluminant,box,left,jinc2,plain,0.004040319873968227,32.54108373075382,0.042423358676666384,0.0,0.5003897997673137,0.5003897997673137,0.10190361725786645,1.5715909239012267,0.04490997611234585,3.751899514879499e-08
development,dev_00101_chevron_isoluminant,chevron,isoluminant,box,left,jinc2,algo6,0.004040319873968227,32.54108373075382,0.042423358676666384,0.0,0.5003897997673137,0.5003897997673137,0.10190361725786645,1.5715909239012267,0.04490997611234585,3.751899514879499e-08
development,dev_00101_chevron_isoluminant,chevron,isoluminant,box,left,jinc3,plain,0.003587067599415881,32.97024474610963,0.03659621321442262,1.9402553637822468e-11,0.5004365235632112,0.5004365235632112,0.08766401678618936,1.1925074978230263,0.03986977566299694,2.2529136566888718e-08
development,dev_00101_chevron_isoluminant,chevron,isoluminant,box,left,jinc3,algo6,0.003587067599415881,32.97024474610963,0.03659621321442262,1.9402553637822468e-11,0.5004365235632112,0.5004365235632112,0.08766401678618936,1.1925074978230263,0.03986977566299694,2.2529136566888718e-08
development,dev_00101_chevron_isoluminant,chevron,isoluminant,box,left,jinc4,plain,0.004050187522056698,32.864033373100476,0.03821184926259559,4.4833757870254063e-10,0.5004630142121802,0.5004630142121802,0.08343810644499253,1.2628191391212913,0.04501962874616895,1.951342537289574e-08
development,dev_00101_chevron_isoluminant,chevron,isoluminant,box,left,jinc4,algo6,0.004050187522056698,32.864033373100476,0.03821184926259559,4.4833757870254063e-10,0.5004630142121802,0.5004630142121802,0.08343810644499253,1.2628191391212913,0.04501962874616895,1.951342537289574e-08
development,dev_00101_chevron_isoluminant,chevron,isoluminant,triangle,left,bilinear,plain,0.004153167497671696,33.671352634205185,0.04359766105075583,0.0,0.0004374523968814902,0.0004374523968814902,0.08674914680750412,2.047301237697928,0.046164321092267833,3.370500746227446e-08
development,dev_00101_chevron_isoluminant,chevron,isoluminant,triangle,left,bilinear,algo6,0.004153167497671696,33.671352634205185,0.04359766105075583,0.0,0.0004374523968814902,0.0004374523968814902,0.08674914680750412,2.047301237697928,0.046164321092267833,3.370500746227446e-08
development,dev_00101_chevron_isoluminant,chevron,isoluminant,triangle,left,bicubic_catrom,plain,0.0033385676774876074,34.762057560750684,0.03504207692995329,0.0,0.0004812384422443472,0.0004812384422443472,0.07725964442307799,1.617975975145773,0.037109686726970334,3.5922442163739884e-08
development,dev_00101_chevron_isoluminant,chevron,isoluminant,triangle,left,bicubic_catrom,algo6,0.0033385676774876074,34.762057560750684,0.03504207692995329,0.0,0.0004812384422443472,0.0004812384422443472,0.07725964442307799,1.617975975145773,0.037109686726970334,3.5922442163739884e-08
development,dev_00101_chevron_isoluminant,chevron,isoluminant,triangle,left,bicubic_sharp,plain,0.0032227964195349706,34.95212014854153,0.03381828831593988,0.0,0.000426832358665966,0.000426832358665966,0.06910639203970169,1.5517571808153519,0.03582283863354297,3.627723171597435e-08
development,dev_00101_chevron_isoluminant,chevron,isoluminant,triangle,left,bicubic_sharp,algo6,0.0032227964195349706,34.95212014854153,0.03381828831593988,0.0,0.000426832358665966,0.000426832358665966,0.06910639203970169,1.5517571808153519,0.03582283863354297,3.627723171597435e-08
development,dev_00101_chevron_isoluminant,chevron,isoluminant,triangle,left,bicubic_mitchell,plain,0.004094669909380816,33.80930828843028,0.042977181561398195,0.0,0.0003392714873700393,0.0003392714873700393,0.06722798747974762,2.0062739195668535,0.045514085285720374,2.6875308581760952e-08
development,dev_00101_chevron_isoluminant,chevron,isoluminant,triangle,left,bicubic_mitchell,algo6,0.004094669909380816,33.80930828843028,0.042977181561398195,0.0,0.0003392714873700393,0.0003392714873700393,0.06722798747974762,2.0062739195668535,0.045514085285720374,2.6875308581760952e-08
development,dev_00101_chevron_isoluminant,chevron,isoluminant,triangle,left,spline16,plain,0.0032185038070980027,34.95417370024793,0.03377234614093877,0.0,0.0004067946577145217,0.0004067946577145217,0.07040332259979193,1.5486583738902215,0.035775122476652974,3.645462649209159e-08
development,dev_00101_chevron_isoluminant,chevron,isoluminant,triangle,left,spline16,algo6,0.0032185038070980027,34.95417370024793,0.03377234614093877,0.0,0.0004067946577145217,0.0004067946577145217,0.07040332259979193,1.5486583738902215,0.035775122476652974,3.645462649209159e-08
development,dev_00101_chevron_isoluminant,chevron,isoluminant,triangle,left,spline36,plain,0.003169340111152711,35.21939791896428,0.032362520734314636,2.3751497446071533e-08,0.00036956615239402437,0.00036956615239402437,0.06537920845527313,1.4669848828740517,0.03522658809309914,2.359350522359212e-08
development,dev_00101_chevron_isoluminant,chevron,isoluminant,triangle,left,spline36,algo6,0.003169340111152711,35.21939791896428,0.032362520734314636,2.3751497446071533e-08,0.00036956615239402437,0.00036956615239402437,0.06537920845527313,1.4669848828740517,0.03522658809309914,2.359350522359212e-08
development,dev_00101_chevron_isoluminant,chevron,isoluminant,triangle,left,lanczos2,plain,0.0033359983480895482,34.767272090832336,0.035013207821001355,0.0,0.000437202531211579,0.000437202531211579,0.07274192851456864,1.6164918896113871,0.037081124394067695,3.2019757089160736e-08
development,dev_00101_chevron_isoluminant,chevron,isoluminant,triangle,left,lanczos2,algo6,0.0033359983480895482,34.767272090832336,0.035013207821001355,0.0,0.000437202531211579,0.000437202531211579,0.07274192851456864,1.6164918896113871,0.037081124394067695,3.2019757089160736e-08
development,dev_00101_chevron_isoluminant,chevron,isoluminant,triangle,left,lanczos3,plain,0.003113706305182141,35.37743647472172,0.03153403553932592,2.7117147553889523e-08,0.0003566759018589071,0.0003566759018589071,0.06556752703390356,1.4165145693946255,0.034606745400066884,2.359350522359212e-08
development,dev_00101_chevron_isoluminant,chevron,isoluminant,triangle,left,lanczos3,algo6,0.003113706305182141,35.37743647472172,0.03153403553932592,2.7117147553889523e-08,0.0003566759018589071,0.0003566759018589071,0.06556752703390356,1.4165145693946255,0.034606745400066884,2.359350522359212e-08
development,dev_00101_chevron_isoluminant,chevron,isoluminant,triangle,left,lanczos4,plain,0.0031589367932031392,35.39245391743653,0.0316394536039189,1.8255031179814111e-07,0.0003182668997217504,0.0003182668997217504,0.06238027163493775,1.4133848274054888,0.035107842402621395,2.9713624999636696e-08
development,dev_00101_chevron_isoluminant,chevron,isoluminant,triangle,left,lanczos4,algo6,0.0031589367932031392,35.39245391743653,0.0316394536039189,1.8255031179814111e-07,0.0003182668997217504,0.0003182668997217504,0.06238027163493775,1.4133848274054888,0.035107842402621395,2.9713624999636696e-08
development,dev_00101_chevron_isoluminant,chevron,isoluminant,triangle,left,jinc2,plain,0.003956758456018976,33.90263827021678,0.041545963788199254,0.0,0.0002942200236808256,0.0002942200236808256,0.06502851805540694,1.94567996494778,0.0439811538949254,3.760769253685361e-08
development,dev_00101_chevron_isoluminant,chevron,isoluminant,triangle,left,jinc2,algo6,0.003956758456018976,33.90263827021678,0.041545963788199254,0.0,0.0002942200236808256,0.0002942200236808256,0.06502851805540694,1.94567996494778,0.0439811538949254,3.760769253685361e-08
development,dev_00101_chevron_isoluminant,chevron,isoluminant,triangle,left,jinc3,plain,0.003252007075902498,34.97001244431689,0.03338718667912742,1.1225763176168714e-10,0.00019491560349068257,0.00019491560349068257,0.05795167039244129,1.511518324563323,0.036140874737784975,2.217434701465425e-08
development,dev_00101_chevron_isoluminant,chevron,isoluminant,triangle,left,jinc3,algo6,0.003252007075902498,34.97001244431689,0.03338718667912742,1.1225763176168714e-10,0.00019491560349068257,0.00019491560349068257,0.05795167039244129,1.511518324563323,0.036140874737784975,2.217434701465425e-08
development,dev_00101_chevron_isoluminant,chevron,isoluminant,triangle,left,jinc4,plain,0.003701407263453427,34.70530003307736,0.03519956017100326,5.037734462391763e-10,0.00016734302221371999,0.00016734302221371999,0.0552984887388189,1.6035028536052502,0.041142783305119904,1.9868214925130207e-08
development,dev_00101_chevron_isoluminant,chevron,isoluminant,triangle,left,jinc4,algo6,0.003701407263453427,34.70530003307736,0.03519956017100326,5.037734462391763e-10,0.00016734302221371999,0.00016734302221371999,0.0552984887388189,1.6035028536052502,0.041142783305119904,1.9868214925130207e-08
development,dev_00101_chevron_isoluminant,chevron,isoluminant,bicubic,left,bilinear,plain,0.0037014853289474145,34.69011473605345,0.038430758838374116,0.0,0.0003910718463538066,0.0003910718463538066,0.08887202247054213,1.5708685437873369,0.04114365657525403,0.004328518717860182
development,dev_00101_chevron_isoluminant,chevron,isoluminant,bicubic,left,bilinear,algo6,0.0037014853289474145,34.69011473605345,0.038430758838374116,0.0,0.0003910718463538066,0.0003910718463538066,0.08887202247054213,1.5708685437873369,0.04114365657525403,0.004328518717860182
development,dev_00101_chevron_isoluminant,chevron,isoluminant,bicubic,left,bicubic_catrom,plain,0.003427793754040923,35.820625777144045,0.035201234556336114,3.0323419542539687e-09,0.000434928806445779,0.000434928806445779,0.077444898042311,1.1691461267688505,0.03809908522470366,0.008858565612518717
development,dev_00101_chevron_isoluminant,chevron,isoluminant,bicubic,left,bicubic_catrom,algo6,0.003427793754040923,35.820625777144045,0.035201234556336114,3.0323419542539687e-09,0.000434928806445779,0.000434928806445779,0.077444898042311,1.1691461267688505,0.03809908522470366,0.008858565612518717
development,dev_00101_chevron_isoluminant,chevron,isoluminant,bicubic,left,bicubic_sharp,plain,0.0033845301854657536,36.01948740760197,0.03465836578522742,4.373197000296343e-09,0.0003690366021429676,0.0003690366021429676,0.06793479807287756,1.1099246357186532,0.037617417118911235,0.009445414418310281
development,dev_00101_chevron_isoluminant,chevron,isoluminant,bicubic,left,bicubic_sharp,algo6,0.0033845301854657536,36.01948740760197,0.03465836578522742,4.373197000296343e-09,0.0003690366021429676,0.0003690366021429676,0.06793479807287756,1.1099246357186532,0.037617417118911235,0.009445414418310281
development,dev_00101_chevron_isoluminant,chevron,isoluminant,bicubic,left,bicubic_mitchell,plain,0.0036593125837343842,34.8884204315154,0.0377450056894304,9.541898699743407e-10,0.0002850271882656027,0.0002850271882656027,0.06686010363836176,1.5348157046402044,0.04067384524803076,0.004893760601546438
development,dev_00101_chevron_isoluminant,chevron,isoluminant,bicubic,left,bicubic_mitchell,algo6,0.0036593125837343842,34.8884204315154,0.0377450056894304,9.541898699743407e-10,0.0002850271882656027,0.0002850271882656027,0.06686010363836176,1.5348157046402044,0.04067384524803076,0.004893760601546438
development,dev_00101_chevron_isoluminant,chevron,isoluminant,bicubic,left,spline16,plain,0.003399457729809871,36.01175493772597,0.03479217546763331,5.351640062317962e-09,0.0003469200060205087,0.0003469200060205087,0.0695052691880739,1.107536042470191,0.03778300163823934,0.00959793422814636
development,dev_00101_chevron_isoluminant,chevron,isoluminant,bicubic,left,spline16,algo6,0.003399457729809871,36.01175493772597,0.03479217546763331,5.351640062317962e-09,0.0003469200060205087,0.0003469200060205087,0.0695052691880739,1.107536042470191,0.03778300163823934,0.00959793422814636
development,dev_00101_chevron_isoluminant,chevron,isoluminant,bicubic,left,spline36,plain,0.0033249850620761575,36.350738202967186,0.033244157285805286,1.6302510630339384e-07,0.0002976547456870244,0.0002976547456870244,0.0630461454332576,1.0224030182501216,0.036936234638449694,0.009210320527754015
development,dev_00101_chevron_isoluminant,chevron,isoluminant,bicubic,left,spline36,algo6,0.0033249850620761575,36.350738202967186,0.033244157285805286,1.6302510630339384e-07,0.0002976547456870244,0.0002976547456870244,0.0630461454332576,1.0224030182501216,0.036936234638449694,0.009210320527754015
development,dev_00101_chevron_isoluminant,chevron,isoluminant,bicubic,left,lanczos2,plain,0.003420332701522003,35.83330510572338,0.03512060748493068,2.8085196390748024e-09,0.00038039568680940726,0.00038039568680940726,0.0714370171849146,1.1695548894914802,0.03801620243826792,0.00881312895632748
development,dev_00101_chevron_isoluminant,chevron,isoluminant,bicubic,left,lanczos2,algo6,0.003420332701522003,35.83330510572338,0.03512060748493068,2.8085196390748024e-09,0.00038039568680940726,0.00038039568680940726,0.0714370171849146,1.1695548894914802,0.03801620243826792,0.00881312895632748
development,dev_00101_chevron_isoluminant,chevron,isoluminant,bicubic,left,lanczos3,plain,0.003310610533958167,36.52092667487628,0.032751289690557836,2.1580628873336883e-07,0.000278068596209972,0.000278068596209972,0.062582573571836,0.9743990890656713,0.036770779927749006,0.009521551879255899
development,dev_00101_chevron_isoluminant,chevron,isoluminant,bicubic,left,lanczos3,algo6,0.003310610533958167,36.52092667487628,0.032751289690557836,2.1580628873336883e-07,0.000278068596209972,0.000278068596209972,0.062582573571836,0.9743990890656713,0.036770779927749006,0.009521551879255899
development,dev_00101_chevron_isoluminant,chevron,isoluminant,bicubic,left,lanczos4,plain,0.0033369922839163817,36.58803579630411,0.03188079601305357,1.5873949797380538e-06,0.00023626568073781008,0.00023626568073781008,0.05912282104913625,0.9661259152501889,0.03698050592183357,0.009588836187807223
development,dev_00101_chevron_isoluminant,chevron,isoluminant,bicubic,left,lanczos4,algo6,0.0033369922839163817,36.58803579630411,0.03188079601305357,1.5873949797380538e-06,0.00023626568073781008,0.00023626568073781008,0.05912282104913625,0.9661259152501889,0.03698050592183357,0.009588836187807223
