study,scene,seed,family,condition,degradation,true_siting,observation,motion,base,bm,mae,psnr,edge_mae,smooth_mae,phase_px,phase_abs_px,alias_px,spread_delta_px,bleed_mass,ringing_mass
Recon,bm_holdout_03000_straight_coedge,3000,straight,coedge,bicubic,center,clean,,algo6_jinc3,0,0.0030937861259616862,37.62743781901805,0.0304499161442696,0.0,-0.000273668094777352,0.000273668094777352,0.01626067260338422,0.7279950997635467,0.03366844178665252,0.01203592995270377
Recon,bm_holdout_03000_straight_coedge,3000,straight,coedge,bicubic,center,clean,,algo6_jinc3,1,0.0030313010094476984,37.68784637818711,0.03008435236744758,7.333444608818917e-07,0.0009195524698470641,0.0009195524698470641,0.018445774912769268,0.7262051516718331,0.03298208583146334,0.011669844765925691
Recon,bm_holdout_03000_straight_coedge,3000,straight,coedge,bicubic,center,clean,,algo6_lanczos4,0,0.0032934482864501106,37.64101281296278,0.03057637093635484,2.2825510573706458e-07,-0.0002841735162810721,0.0002841735162810721,0.015161399878876054,0.7233251280513664,0.03576717410413992,0.012716840110009625
Recon,bm_holdout_03000_straight_coedge,3000,straight,coedge,bicubic,center,clean,,algo6_lanczos4,1,0.003209177720506934,37.702567102046494,0.030205437632329926,2.602518569411976e-06,0.0010753554908509684,0.0010753554908509684,0.01736821099428503,0.7209508338234105,0.034838926047086716,0.01218111415038861
Recon,bm_holdout_03000_straight_coedge,3000,straight,coedge,bicubic,center,q10,,algo2_lanczos3,0,0.0035342653436621434,36.22652479492978,0.03246813860239074,0.0002853974833020142,-0.0002360477835979443,0.0002360477835979443,0.0393054616409009,1.039161617268507,0.03595811518884841,0.007942995256079095
Recon,bm_holdout_03000_straight_coedge,3000,straight,coedge,bicubic,center,q10,,algo2_lanczos3,1,0.0034621310556890534,36.285990587036366,0.03197440504731103,0.00028568886738780533,0.0006266475231726414,0.0006266475231726414,0.03759941109800412,1.0326932596560963,0.03515367972708884,0.007522190715895877
Recon,bm_holdout_03000_straight_coedge,3000,straight,coedge,bicubic,center,q10,,algo6_jinc3,0,0.0033291665579837375,37.62638074235816,0.030416827215698765,0.0002853974833020142,-0.0005449496112036336,0.0005449496112036336,0.016208263918617967,0.7280370904235145,0.033719999760034536,0.011952614882916567
Recon,bm_holdout_03000_straight_coedge,3000,straight,coedge,bicubic,center,q10,,algo6_jinc3,1,0.0032658555807371127,37.688491026812834,0.03002448739501536,0.0002856366842197964,0.0006475586978192368,0.0006475586978192368,0.018403521578675454,0.7263072396149739,0.03301962890795299,0.011576253078168347
Recon,bm_holdout_03000_straight_coedge,3000,straight,coedge,bicubic,center,q10,,algo6_lanczos4,0,0.0035118351389055143,37.64027123811814,0.03054377126257653,0.00028539564837479876,-0.0006019143047916757,0.0006019143047916757,0.015101089073001228,0.7233744634718662,0.035696177721200956,0.012568972605679716
Recon,bm_holdout_03000_straight_coedge,3000,straight,coedge,bicubic,center,q10,,algo6_lanczos4,1,0.0034298855783755056,37.70030208305839,0.03018641405989391,0.00028431203723552505,0.0007424517990743528,0.0007424517990743528,0.017374836164864727,0.721104122138037,0.03480569122447854,0.012046371071067239
Recon,bm_holdout_03000_straight_coedge,3000,straight,coedge,bicubic,center,q10_noise,,algo2_lanczos3,0,0.007114524644103085,35.7173489297658,0.033243354095594396,0.004272908523229749,0.001222161189835176,0.001222161189835176,0.04049658106980108,1.0429131472133513,0.038230448052109706,0.009111708759086295
Recon,bm_holdout_03000_straight_coedge,3000,straight,coedge,bicubic,center,q10_noise,,algo2_lanczos3,1,0.0056035030087877285,36.031603822786444,0.03257269876892332,0.0026159534034030955,0.0020781699378631287,0.0020781699378631287,0.038904315196393015,1.0392446312322519,0.0367020545527339,0.008292899339548535
Recon,bm_holdout_03000_straight_coedge,3000,straight,coedge,bicubic,center,q10_noise,,algo6_jinc3,0,0.0065801130016853735,37.015309405355836,0.03170773946294503,0.003834589368211926,0.0006264058699852761,0.0006264058699852761,0.018000616091592803,0.7179681440866175,0.0365863390311244,0.013684297678992152
Recon,bm_holdout_03000_straight_coedge,3000,straight,coedge,bicubic,center,q10_noise,,algo6_jinc3,1,0.0051885209637649015,37.36821699620424,0.03123188760312024,0.0022776380376723993,0.0020045696910826684,0.0020045696910826684,0.020467162612830228,0.7171643968986416,0.03541116276755929,0.012992622186651542
Recon,bm_holdout_03000_straight_coedge,3000,straight,coedge,bicubic,center,q10_noise,,algo6_lanczos4,0,0.007114548608401668,36.90448317177601,0.03141684152823083,0.004383001992079828,0.0002921395089071579,0.0002921395089071579,0.017806618589308935,0.7188570686853453,0.03769673418164963,0.013609092627164154
Recon,bm_holdout_03000_straight_coedge,3000,straight,coedge,bicubic,center,q10_noise,,algo6_lanczos4,1,0.005547894037970067,37.334786388659786,0.030939350692105586,0.0026456407427931914,0.0018420443355910976,0.0018420443355910976,0.01935787283970983,0.7189041494524204,0.03629832078392307,0.012865865276017715
Recon,bm_holdout_03000_straight_coedge,3000,straight,coedge,lanczos,left,clean,,algo2_lanczos3,0,0.0036624972439423175,36.350293292953204,0.035052307554511095,2.458920269938452e-07,-0.0139964064915806,0.0139964064915806,0.040627022376084204,0.9701674147261001,0.039823951288348154,0.011074679083235207
Recon,bm_holdout_03000_straight_coedge,3000,straight,coedge,lanczos,left,clean,,algo2_lanczos3,1,0.003602606130163226,36.40254019536317,0.03479330389225089,2.5665081228085217e-06,-0.012979385040211408,0.012979385040211408,0.0392968434849472,0.9683199057183387,0.03916641346932877,0.010793379912640722
Recon,bm_holdout_03000_straight_coedge,3000,straight,coedge,lanczos,left,clean,,algo6_jinc3,0,0.003332667410958866,37.66202297711052,0.031630686043475485,2.0274144065167222e-07,-0.00603831509379296,0.00603831509379296,0.015349342979436364,0.651555643424494,0.03624089164215894,0.01393364549481443
Recon,bm_holdout_03000_straight_coedge,3000,straight,coedge,lanczos,left,clean,,algo6_jinc3,1,0.0032658341242948943,37.69939525198795,0.03139165465299378,7.038978288792783e-06,-0.006330223426020457,0.006330223426020457,0.020392924823363013,0.6516692739978871,0.03545952204703575,0.01367537536480952
Recon,bm_holdout_03000_straight_coedge,3000,straight,coedge,lanczos,left,clean,,algo6_lanczos4,0,0.0034539981402850486,37.66565605748547,0.030984744143314032,1.4135626510583928e-06,-0.005886672750745804,0.005886672750745804,0.015129830868509584,0.6463386964904061,0.03741883273635592,0.013937950289497772
Recon,bm_holdout_03000_straight_coedge,3000,straight,coedge,lanczos,left,clean,,algo6_lanczos4,1,0.0033562258374956466,37.72240084067734,0.03072256410086993,4.6554320890988625e-06,-0.00598856461948064,0.00598856461948064,0.01864724199297159,0.64604541875113,0.036408580462670044,0.013386674402725129
Recon,bm_holdout_03000_straight_coedge,3000,straight,coedge,lanczos,left,q10,,algo2_lanczos3,0,0.0039047496576268526,36.32963086421097,0.035105471987938994,0.00028548823597486175,-0.014417994648879565,0.014417994648879565,0.03913200804206349,0.9713421417424546,0.03994620921799824,0.01106418012308755
Recon,bm_holdout_03000_straight_coedge,3000,straight,coedge,lanczos,left,q10,,algo2_lanczos3,1,0.0038467279607747487,36.37868829713693,0.034830086038914215,0.00028427331043141227,-0.013658469716312502,0.013658469716312502,0.03785731643865962,0.970894514320682,0.039330813279818924,0.01075831993616053
Recon,bm_holdout_03000_straight_coedge,3000,straight,coedge,lanczos,left,q10,,algo6_jinc3,0,0.0035640420776164522,37.658479638146225,0.03163041651012983,0.00028547433404518027,-0.006117877503129928,0.006117877503129928,0.015278323720314643,0.6513040132792391,0.03626585343763942,0.013906522687258465
Recon,bm_holdout_03000_straight_coedge,3000,straight,coedge,lanczos,left,q10,,algo6_jinc3,1,0.0034943955995959085,37.694797855997116,0.03139572979428825,0.0002842997859087994,-0.006437841129752711,0.006437841129752711,0.020597722340231047,0.651377018715843,0.035515709536238796,0.013654723818901749
Recon,bm_holdout_03000_straight_coedge,3000,straight,coedge,lanczos,left,q10,,algo6_lanczos4,0,0.003684742240976136,37.66348146474439,0.03097684163289419,0.0002855121676388773,-0.005971511360468912,0.005971511360468912,0.01503303387755576,0.6462747994648652,0.037436018232256174,0.013899841301497958
Recon,bm_holdout_03000_straight_coedge,3000,straight,coedge,lanczos,left,q10,,algo6_lanczos4,1,0.003584286708351689,37.71822092377871,0.030725078280911908,0.00028378586423405937,-0.006036463484865486,0.006036463484865486,0.018461719763437735,0.6459322548045949,0.036439352735344856,0.013349016862256187
Recon,bm_holdout_03000_straight_coedge,3000,straight,coedge,lanczos,left,q10_noise,,algo2_lanczos3,0,0.007425674792614116,35.7867162911586,0.03570467270960113,0.004253373612300493,-0.013196009425878043,0.013196009425878043,0.04058301374296681,0.9779366929913524,0.04214749520733243,0.012169470572622404
Recon,bm_holdout_03000_straight_coedge,3000,straight,coedge,lanczos,left,q10_noise,,algo2_lanczos3,1,0.005867842355094781,36.112913573301896,0.035393035102104134,0.0025008432116703175,-0.012830335885777342,0.012830335885777342,0.0398888885369222,0.9773515332704537,0.04098586456495382,0.011575100078646625
Recon,bm_holdout_03000_straight_coedge,3000,straight,coedge,lanczos,left,q10_noise,,algo6_jinc3,0,0.006834449064239103,36.92240260979871,0.03333381446308132,0.0038492182020923964,-0.00506847604188592,0.00506847604188592,0.016480190169777673,0.64951458914649,0.03936744445846194,0.01606064616325533
Recon,bm_holdout_03000_straight_coedge,3000,straight,coedge,lanczos,left,q10_noise,,algo6_jinc3,1,0.005435490055699569,37.255831342924196,0.0330104333664037,0.002292525182600089,-0.0047613753767205055,0.0047613753767205055,0.01989416806652394,0.648929045053241,0.03810161048369039,0.015416829486466235
Recon,bm_holdout_03000_straight_coedge,3000,straight,coedge,lanczos,left,q10_noise,,algo6_lanczos4,0,0.007338122095003744,36.81642785374625,0.032454098066106475,0.004363369354299114,-0.004660308133540643,0.004660308133540643,0.017310640857231392,0.6447944864599535,0.04022320433120642,0.015771030686751362
Recon,bm_holdout_03000_straight_coedge,3000,straight,coedge,lanczos,left,q10_noise,,algo6_lanczos4,1,0.005729054632220368,37.23856809018632,0.03216534252628446,0.0025691170643161363,-0.003973106878309858,0.003973106878309858,0.018744528747673295,0.6434927647856792,0.03893990164977454,0.015056974199112682
Recon,bm_holdout_03000_straight_coedge,3000,straight,coedge,lanczos,center,clean,,algo2_lanczos3,0,0.0034714649412941204,36.42980219631559,0.03251024052568547,3.886643320410734e-07,-0.0003942411624470547,0.0003942411624470547,0.03733903185382992,0.9124072334947324,0.03771842337612595,0.010276728154470524
Recon,bm_holdout_03000_straight_coedge,3000,straight,coedge,lanczos,center,clean,,algo2_lanczos3,1,0.0033835878972764445,36.48839119873792,0.032081979396848294,2.1835522992270332e-06,-0.00021101093671508205,0.00021101093671508205,0.03712429858935839,0.9077225320263103,0.03676729542868478,0.009913041272998921
Recon,bm_holdout_03000_straight_coedge,3000,straight,coedge,lanczos,center,clean,,algo6_jinc3,0,0.0035044960873546645,37.52793515563901,0.03286707726467631,3.32339411778819e-07,-0.0002795132238799474,0.0002795132238799474,0.015965654720660652,0.6296522968937508,0.0380888659107898,0.015920268898341982
Recon,bm_holdout_03000_straight_coedge,3000,straight,coedge,lanczos,center,clean,,algo6_jinc3,1,0.0034315205690072285,37.585036415439305,0.03260548305903891,2.0241693294207963e-06,0.00039841482069509954,0.00039841482069509954,0.017889120470386162,0.6274929054456071,0.03729231759817118,0.015574655373625103
Recon,bm_holdout_03000_straight_coedge,3000,straight,coedge,lanczos,center,clean,,algo6_lanczos4,0,0.0037062807791771197,37.52584958546694,0.0326875464344041,2.324154290060202e-06,-0.00028647499910270486,0.00028647499910270486,0.014975317386412727,0.6194151081634702,0.04006754955099452,0.016492714018871386
Recon,bm_holdout_03000_straight_coedge,3000,straight,coedge,lanczos,center,clean,,algo6_lanczos4,1,0.0036262316987975907,37.583859994571014,0.03247114040776805,3.124882433829563e-06,0.00046801523968399906,0.00046801523968399906,0.01628388530239777,0.6170774043526033,0.039319572903748067,0.016063370874949863
Recon,bm_holdout_03000_straight_coedge,3000,straight,coedge,lanczos,center,q10,,algo2_lanczos3,0,0.0036933267510429195,36.43798830780487,0.032463536507120375,0.00028547877168637656,-4.4898063560339097e-05,4.4898063560339097e-05,0.03836347969699453,0.9113895184275527,0.03766966402708065,0.010188422625928763
Recon,bm_holdout_03000_straight_coedge,3000,straight,coedge,lanczos,center,q10,,algo2_lanczos3,1,0.003608433158528783,36.50162723633368,0.032041442422009174,0.0002861835618248387,0.0008086274110922379,0.0008086274110922379,0.03689362498717343,0.9084012571855578,0.036732868978842384,0.009791788523129764
Recon,bm_holdout_03000_straight_coedge,3000,straight,coedge,lanczos,center,q10,,algo6_jinc3,0,0.0037276361322596267,37.52749180149364,0.03283845994285782,0.00028548895733408806,-0.00031816390762977385,0.00031816390762977385,0.01590788052373413,0.629954057267192,0.03805012424432096,0.015839721397718505
Recon,bm_holdout_03000_straight_coedge,3000,straight,coedge,lanczos,center,q10,,algo6_jinc3,1,0.003660720739458002,37.58388545344594,0.03258278376883287,0.0002865378150350547,0.00035640330829928805,0.00035640330829928805,0.01788043149229126,0.6278448652725359,0.037304683144958245,0.01551112878535475
Recon,bm_holdout_03000_straight_coedge,3000,straight,coedge,lanczos,center,q10,,algo6_lanczos4,0,0.003919050911044617,37.52869794112296,0.03263672679055335,0.0002856691017292351,-0.0003393662887517682,0.0003393662887517682,0.014895433340427236,0.619794726480545,0.0399688325733656,0.016372555112909703
Recon,bm_holdout_03000_straight_coedge,3000,straight,coedge,lanczos,center,q10,,algo6_lanczos4,1,0.003840037746008709,37.58709512289946,0.03241213104654489,0.0002844671772826197,0.000398724264550951,0.000398724264550951,0.016171018936301167,0.6174235666441197,0.03922007432473557,0.01594073732294852
Recon,bm_holdout_03000_straight_coedge,3000,straight,coedge,lanczos,center,q10_noise,,algo2_lanczos3,0,0.007144787957100013,35.93722279343764,0.032739041712158634,0.004305049672395745,0.0007479530641417973,0.0007479530641417973,0.03967870282627601,0.9115871173690304,0.039077775375474064,0.011107553057150827
Recon,bm_holdout_03000_straight_coedge,3000,straight,coedge,lanczos,center,q10_noise,,algo2_lanczos3,1,0.0056064979420328625,36.277935119780125,0.032209963376988615,0.0026033488365577624,0.0010060734807970121,0.0010060734807970121,0.03787645928177326,0.9078848991258006,0.03750523410382725,0.010318011111978973
Recon,bm_holdout_03000_straight_coedge,3000,straight,coedge,lanczos,center,q10_noise,,algo6_jinc3,0,0.006841300585778848,36.95223703987692,0.03339750809555837,0.003891551539709326,0.0006170378142790359,0.0006170378142790359,0.017044673258951884,0.6230700114234808,0.03968384258803867,0.017024777641165115
Recon,bm_holdout_03000_straight_coedge,3000,straight,coedge,lanczos,center,q10_noise,,algo6_jinc3,1,0.005418663937906994,37.31008142825952,0.03302471823649068,0.0022996828830357465,0.0011558008879993967,0.0011558008879993967,0.01850932298401717,0.6215291205953197,0.03841311378138406,0.016343780948470037
Recon,bm_holdout_03000_straight_coedge,3000,straight,coedge,lanczos,center,q10_noise,,algo6_lanczos4,0,0.007389306506862884,36.83513556761225,0.03299730109566077,0.004409301242655299,0.0009364299499076927,0.0009364299499076927,0.016979391600190796,0.6149927837198383,0.04100843177487453,0.01716538587407697
Recon,bm_holdout_03000_straight_coedge,3000,straight,coedge,lanczos,center,q10_noise,,algo6_lanczos4,1,0.005852006332525742,37.26215830919672,0.03270119594418204,0.002657593098341576,0.001632310937654189,0.001632310937654189,0.01792906583752109,0.6126099406993313,0.0399187893074538,0.016556863140847002
Recon,bm_holdout_03001_sine_coedge,3001,sine,coedge,box,left,clean,,algo2_lanczos3,0,0.0018307125116356253,36.04118879585192,0.018875262541148647,5.6390057406609966e-08,0.32153050836126357,0.32153050836126357,0.15480026148846224,0.7874272393248241,0.027561850923423965,0.0
Recon,bm_holdout_03001_sine_coedge,3001,sine,coedge,box,left,clean,,algo2_lanczos3,1,0.0018218244919285123,36.026118386370214,0.01889672607561078,5.63335128217226e-07,0.3219098925547892,0.3219098925547892,0.1565201625963489,0.7855299640920288,0.027318325558943406,5.753748859635554e-10
Recon,bm_holdout_03001_sine_coedge,3001,sine,coedge,box,left,clean,,algo6_jinc3,0,0.0021012314679445267,34.60370003931736,0.021445184171849433,9.00832847470329e-12,0.38927746040765127,0.38927746040765127,0.07585601094816041,0.920264443738064,0.03163929707148955,0.0
Recon,bm_holdout_03001_sine_coedge,3001,sine,coedge,box,left,clean,,algo6_jinc3,1,0.002083189093240249,34.603486170362494,0.021464298500552963,1.1800556898205763e-06,0.3898629680309711,0.3898629680309711,0.0761455975753611,0.9164606963388269,0.031267049678024794,3.349904295756376e-10
Recon,bm_holdout_03001_sine_coedge,3001,sine,coedge,box,left,clean,,algo6_lanczos4,0,0.002158759877396753,34.53915844566774,0.021404356093352055,9.742292431404904e-07,0.4046652060487955,0.4046652060487955,0.09261897379159682,0.8295793812887253,0.032454024135534255,0.0
