split,scene,family,condition,degradation,true_siting,assumed_siting,method,mae,psnr,edge_mae,smooth_mae,phase_px,phase_abs_px,alias_px,spread_delta_px,bleed_mass,ringing_mass
test,test_01000_sine_coedge,sine,coedge,box,left,center,zimg_bicubic,0.006495600066619213,28.392335244658277,0.06765254892733148,1.394212068546386e-09,0.9999503419826679,0.9999503419826679,0.14069974212026817,1.2689565187811296,0.07227687236099016,0.006580677748258624
test,test_01000_sine_coedge,sine,coedge,box,left,center,zimg_lanczos3,0.0070264621467263306,28.309941146226542,0.07151204895264873,0.0,1.0000893913859283,1.0000893913859283,0.12955677485436914,1.1366866773316902,0.07818321298275675,0.01064126314927957
test,test_01000_sine_coedge,sine,coedge,box,left,center,zimg_spline36,0.006895898311018,28.3507075075567,0.07059864368645885,2.3407795067344394e-09,1.0003845843900665,1.0003845843900665,0.1283181873180137,1.1879912514793458,0.07673036174050399,0.009538430221644896
test,test_01000_sine_coedge,sine,coedge,box,left,center,jbu,0.0034590075480874245,33.63889095921392,0.03538531107885016,0.0,0.30434863204763374,0.30434863204763374,0.21282899494596907,1.126964297212086,0.038488509643468116,2.217434701465425e-09
test,test_01000_sine_coedge,sine,coedge,box,left,center,guided_filter,0.005871813311857301,32.50858243848399,0.05632677160351055,0.0,0.3756218888970751,0.3756218888970751,0.09273037701456749,2.176676557997296,0.06532731053552457,0.01104381804110571
test,test_01000_sine_coedge,sine,coedge,box,left,center,wada_ejbf,0.0055744696377414155,29.421832496790167,0.05543716899291255,2.6935775947224882e-05,0.8745809030664896,0.8745809030664896,0.1211619525584397,1.166830879273755,0.061368295922875404,0.0
test,test_01000_sine_coedge,sine,coedge,box,left,center,korhonen,0.0054412818671987955,29.645134023628042,0.05713345960558735,0.0,0.814888075950744,0.814888075950744,0.18558444046304123,1.657706695035787,0.0605454451537558,3.521286305927095e-08
test,test_01000_sine_coedge,sine,coedge,box,left,center,galosh_form,0.0038415086605616995,30.510647326797475,0.04033584093589785,0.0,0.6536422764974456,0.6536422764974456,0.46833421823573085,0.711678809867391,0.04274470173376834,4.523566790989467e-08
test,test_01000_sine_coedge,sine,coedge,box,left,center,lgcr_plain_jinc,0.005913156029785727,28.437262335212093,0.06122590022669967,0.0,1.0011330774826535,1.0011330774826535,0.12594100621497725,1.2489029857185885,0.06579599179150093,2.0577794029599144e-08
test,test_01000_sine_coedge,sine,coedge,box,left,center,lgcr_algo2,0.0054602862894591216,29.263557501493484,0.056781518842108254,0.0,0.8501119349768177,0.8501119349768177,0.2121430823896754,1.3525807426261391,0.060756844911901725,1.9424727984837124e-08
test,test_01000_sine_coedge,sine,coedge,box,left,center,lgcr_algo4,0.005378809984042304,30.106451526052467,0.054508516936558796,0.0,0.6964542640829301,0.6964542640829301,0.24883791311674391,1.3601114959835534,0.059850272412101425,0.0017336158416583203
test,test_01000_sine_coedge,sine,coedge,box,left,center,lgcr_algo6,0.005421697435327864,29.03871792198151,0.05607182395362456,0.0,0.9035123611348823,0.9035123611348823,0.12466439925786357,1.159616493965897,0.060327495847429545,1.2772423880440848e-08
test,test_01000_sine_coedge,sine,coedge,box,left,topleft,zimg_bilinear,0.00409679662823572,31.441832171046403,0.04301636459647506,0.0,0.5371230817827893,0.5371230817827893,0.13557097364373094,1.4289191708244295,0.04558530130556652,4.337302276066371e-08
test,test_01000_sine_coedge,sine,coedge,box,left,topleft,zimg_bicubic,0.004213620457993456,31.611844322599243,0.044078100930554295,0.0,0.5371721085632806,0.5371721085632806,0.1310037984816083,1.2489882718147414,0.04688520153008756,0.00460729447271054
test,test_01000_sine_coedge,sine,coedge,box,left,topleft,zimg_lanczos3,0.004499533677488447,31.61599669865964,0.04599975470531111,5.540814960286731e-09,0.5376878356136954,0.5376878356136954,0.12820115851297287,1.143423018517639,0.0500665072218648,0.007564595645470988
